,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),change,pred
200040,2000-10-06,1284.35,1287.85,1262.65,1285.0,51772489,2554.93,1.0389105058365689,-8.692498207092285
200041,2000-10-13,1205.7,1205.7,1167.5,1176.75,55251611,2407.17,-9.199065222009773,-0.11703833937644958
200042,2000-10-20,1166.2,1202.7,1166.2,1172.0,67674507,2906.96,-0.4052901023890785,1.0716394186019897
200043,2000-10-27,1186.95,1192.9,1171.85,1178.7,42726133,1588.58,0.5684228387206283,5.559312343597412
200044,2000-11-03,1225.0,1249.2,1225.0,1242.05,76271033,2652.14,5.1004387907089015,-0.2082861214876175
200045,2000-11-10,1271.35,1271.4,1237.5,1239.55,62554227,2052.48,-0.20168609576055826,-0.24564306437969208
200046,2000-11-17,1232.35,1238.0,1216.9,1236.0,56343239,1993.84,-0.28721682847896074,-0.8131000995635986
200047,2000-11-24,1216.05,1230.0,1216.05,1225.2,69640031,2084.2,-0.8814887365328072,3.6085121631622314
200048,2000-12-01,1268.1,1280.5,1255.2,1276.2,93875047,3091.99,3.996238834038552,2.6086671352386475
200049,2000-12-08,1303.3,1317.2,1303.3,1313.7,92770801,2863.44,2.8545329984014614,1.4660897254943848
200050,2000-12-15,1349.25,1349.25,1308.15,1312.6,106556294,3740.95,-0.08380313880848214,-5.853376388549805
200051,2000-12-22,1278.95,1292.8,1237.3,1242.0,89709314,3211.95,-5.6843800322061115,2.0481157302856445
200052,2000-12-29,1249.0,1265.9,1242.25,1263.55,68269636,2582.9,1.7055122472399158,-16.125259399414062
200101,2001-12-31,1033.9,1062.3,1033.9,1059.05,53151737,1410.98,-19.309758746045986,16.1118106842041
200102,2001-01-12,1280.45,1298.85,1279.4,1286.75,82041684,3175.14,17.69574509422965,3.346381664276123
200103,2001-01-19,1306.0,1333.5,1306.0,1329.1,107078787,3884.88,3.186366714317953,3.2970032691955566
200104,2001-01-25,1366.05,1374.2,1353.5,1370.1,108877172,3144.28,2.992482300562003,1.4227311611175537
200105,2001-02-02,1359.1,1384.9,1355.3,1378.85,116258775,3694.61,0.6345867933422781,1.8094077110290527
200106,2001-02-09,1395.55,1416.3,1395.55,1405.7,145053047,4035.82,1.9100803869958125,-2.3554763793945312
200107,2001-02-16,1415.85,1422.95,1376.15,1381.35,113023358,3447.26,-1.76276830636697,-5.126102924346924
200108,2001-02-23,1355.1,1362.8,1314.1,1320.45,109210345,3157.89,-4.612064069067353,-0.8719356060028076
200109,2001-03-02,1360.25,1386.75,1301.8,1306.35,124763272,3689.81,-1.0793432081754613,-2.9793474674224854
200110,2001-03-09,1292.7,1292.7,1219.35,1254.75,60117766,1460.2,-4.112372982665862,-4.416898727416992
200111,2001-03-16,1216.9,1233.4,1179.6,1193.55,51146372,1275.81,-5.127560638431573,-2.855297803878784
200112,2001-03-23,1187.6,1196.55,1139.65,1161.3,35578430,1023.14,-2.7770601911650736,-1.493611454963684
200113,2001-03-30,1195.05,1195.25,1144.65,1148.2,33959470,923.17,-1.1409162166869804,-0.3656601011753082
200114,2001-04-06,1137.55,1171.85,1133.05,1139.6,36171484,996.96,-0.7546507546507667,-11.925925254821777
200115,2001-04-12,1066.75,1066.75,1001.8,1024.9,47079193,1273.94,-11.191335740072184,8.800127029418945
200116,2001-04-20,1145.75,1156.45,1120.6,1144.0,49354917,1411.68,10.410839160839153,-3.936925172805786
200117,2001-04-27,1143.65,1143.65,1078.1,1101.3,56498863,1255.92,-3.8772359938254835,3.4647717475891113
200118,2001-05-04,1121.45,1131.95,1113.65,1130.05,42006775,1056.54,2.544135215255962,2.1392860412597656
200119,2001-05-11,1144.1,1146.85,1136.9,1140.5,42033729,1001.02,0.9162647961420469,3.3804268836975098
200120,2001-05-18,1175.0,1187.65,1169.2,1172.8,53432585,1343.77,2.754092769440651,1.8331719636917114
200121,2001-05-25,1181.95,1188.5,1171.35,1174.9,44045491,1251.16,0.1787386160524416,-2.4163012504577637
200122,2001-06-01,1168.1,1175.8,1146.9,1148.05,45591808,1218.63,-2.3387483123557455,-1.561726689338684
200123,2001-06-08,1112.45,1128.9,1112.45,1126.6,47213483,1271.25,-1.9039588141310178,-3.1646595001220703
200124,2001-06-15,1112.7,1112.7,1084.2,1087.75,45840395,1458.47,-3.5715927373017613,0.022372324019670486
200125,2001-06-22,1095.85,1097.8,1081.3,1087.65,37679782,958.3,-0.009194134142408775,2.2714242935180664
200126,2001-06-29,1094.05,1114.35,1091.05,1107.9,39500902,1158.05,1.827782290820471,-3.958101511001587
200127,2001-07-06,1069.15,1069.15,1059.6,1065.1,23382015,748.98,-4.018402027978611,4.6250481605529785
200128,2001-07-13,1105.7,1127.15,1103.3,1110.45,39255312,1241.43,4.083929938313308,-2.428882122039795
200129,2001-07-20,1085.95,1089.95,1072.75,1077.7,28964869,1027.2,-3.0388790943676347,-1.111061453819275
200130,2001-07-27,1053.2,1061.2,1046.9,1051.7,28239132,797.78,-2.472187886279357,3.210472583770752
200131,2001-08-03,1066.4,1077.55,1066.2,1074.6,43832220,1090.03,2.1310254978596563,1.456864833831787
200132,2001-08-10,1070.65,1076.7,1069.05,1071.15,25904867,589.35,-0.32208374177284393,0.8619320392608643
200133,2001-08-17,1079.0,1084.0,1067.6,1069.2,51086895,1062.05,-0.18237934904601996,1.0783177614212036
200134,2001-08-24,1071.5,1076.7,1064.9,1069.15,42200669,987.93,-0.004676612262073098,-0.55886310338974
200135,2001-08-31,1064.1,1064.1,1051.75,1053.75,34365231,991.32,-1.4614472123369007,-1.4536290168762207
200136,2001-09-07,1036.35,1037.35,1026.45,1035.2,49214540,1523.8,-1.7919242658423449,-11.919135093688965
200137,2001-09-14,972.05,974.5,902.7,919.7,49968104,1367.57,-12.55844297053387,-7.356071472167969
200138,2001-09-21,903.75,903.75,849.95,854.2,47900433,967.98,-7.667993444158276,6.495905876159668
200139,2001-09-28,891.75,922.55,891.0,913.85,63992439,1300.42,6.527329430431688,-0.5146753787994385
200140,2001-10-05,911.6,919.75,903.05,914.6,38678056,972.2,0.08200306144762738,4.381819248199463
200141,2001-10-12,958.4,969.9,956.85,960.4,55195833,1399.07,4.768846314035814,1.2714214324951172
200142,2001-10-19,972.2,981.0,970.85,976.65,38879800,1068.08,1.6638509189576614,0.21075007319450378
200143,2001-10-25,991.25,998.0,979.95,983.2,60241032,1311.97,0.6661920260374357,2.490396499633789
200144,2001-11-02,994.25,1009.55,991.95,997.6,57608835,1538.24,1.4434643143544483,1.5758882761001587
200145,2001-11-09,999.1,1008.95,999.1,1004.05,62739687,1321.68,0.6423982869378947,3.7647194862365723
200146,2001-11-15,1016.05,1038.35,1015.15,1035.7,50501218,1338.06,3.0559042193685517,2.8548386096954346
200147,2001-11-23,1063.05,1075.05,1057.3,1059.0,54530688,1328.22,2.200188857412649,0.5040083527565002
200148,2001-11-29,1070.3,1071.0,1063.0,1067.15,60878364,1742.1,0.7637164409876859,3.966794490814209
200149,2001-12-07,1110.9,1122.65,1109.65,1112.3,59278142,1571.3,4.0591567023284965,-1.1922403573989868
200150,2001-12-14,1098.65,1102.9,1082.75,1087.85,41868889,1075.62,-2.2475525118352757,-2.5741193294525146
200151,2001-12-21,1061.8,1061.8,1043.65,1050.85,47173980,1202.65,-3.52095922348575,-0.6295409798622131
200152,2001-12-28,1019.9,1036.35,1010.45,1033.8,56360665,1451.51,-1.6492551750822166,5.80794095993042
200201,2002-12-31,1091.85,1100.1,1091.7,1093.5,46467775,1580.75,5.4595336076817595,1.1291465759277344
200202,2002-01-11,1098.15,1105.9,1073.45,1088.55,71147237,2173.36,-0.45473336089293515,1.4322012662887573
200203,2002-01-18,1109.55,1121.75,1089.05,1093.15,84626074,2710.84,0.4208022686731131,-0.09487203508615494
200204,2002-01-25,1085.85,1089.7,1077.0,1080.1,59839751,1857.72,-1.2082214609758526,1.3862805366516113
200205,2002-02-01,1076.95,1088.05,1076.95,1081.65,58399504,1616.41,0.14329958859152053,4.896716117858887
200206,2002-02-08,1112.8,1131.85,1104.45,1123.75,73014449,2153.26,3.746384872080081,3.546525239944458
200207,2002-02-15,1150.65,1164.1,1150.3,1159.95,67681171,1569.86,3.1208241734557562,0.8064059615135193
200208,2002-02-22,1149.85,1165.7,1145.5,1163.5,53387825,1317.89,0.30511388053287103,2.2064719200134277
200209,2002-03-01,1142.05,1181.25,1135.45,1178.0,68816352,1732.19,1.230899830220713,1.1098577976226807
200210,2002-03-08,1193.6,1199.6,1182.55,1187.65,50281539,1845.85,0.8125289437123808,-0.22152438759803772
200211,2002-03-15,1159.6,1173.75,1159.6,1169.75,61764394,1706.23,-1.5302415045950066,-2.716548442840576
200212,2002-03-22,1144.5,1148.65,1135.9,1138.45,36787369,1091.75,-2.7493521893802937,0.3586045801639557
200213,2002-03-28,1123.6,1138.45,1123.6,1129.55,55362083,1423.51,-0.787924394670452,1.3062305450439453
200214,2002-04-05,1146.05,1153.3,1139.9,1141.95,40192567,1133.81,1.0858619028854233,1.3883341550827026
200215,2002-04-12,1143.25,1151.55,1138.65,1146.5,38866977,1226.92,0.396860008722194,-3.9032821655273438
200216,2002-04-19,1125.55,1127.05,1097.6,1100.3,42127555,1325.67,-4.198854857766068,1.620714783668518
200217,2002-04-26,1094.25,1103.35,1094.1,1097.4,30866979,946.98,-0.26426098049934965,1.1391545534133911
200218,2002-05-03,1093.4,1098.6,1091.5,1096.95,34201217,874.44,-0.04102283604540275,3.02858304977417
200219,2002-05-10,1127.05,1127.3,1111.15,1116.4,39471255,949.49,1.7422070942314622,-2.1720612049102783
200220,2002-05-17,1092.8,1099.75,1079.95,1090.65,55619999,1313.48,-2.360977398798881,-1.1470195055007935
200221,2002-05-24,1026.9,1069.2,1026.9,1067.0,51001192,1313.52,-2.2164948453608333,-2.963712692260742
200222,2002-05-31,1032.5,1037.7,1020.1,1028.8,48912840,1410.37,-3.713063763608092,3.103656053543091
200223,2002-06-07,1063.75,1063.75,1044.35,1048.8,34431823,1040.09,1.9069412662090008,4.019069194793701
200224,2002-06-14,1081.75,1087.6,1079.45,1085.7,45124098,1083.03,3.3987289306438324,-1.5494545698165894
200225,2002-06-21,1069.5,1069.8,1058.95,1062.55,36400989,971.51,-2.1787210013646505,0.06739917397499084
200226,2002-06-28,1049.4,1068.9,1049.4,1057.8,42669654,1093.41,-0.4490451881262999,1.333564043045044
200227,2002-07-05,1071.0,1076.2,1067.45,1073.8,31658677,969.3,1.490035388340473,-0.9994910955429077
200228,2002-07-12,1057.1,1064.9,1054.9,1058.25,31397210,926.29,-1.4694070399243992,-0.77850741147995
200229,2002-07-19,1041.35,1041.5,1032.25,1035.9,38248003,1027.11,-2.157544164494633,-5.141438007354736
200230,2002-07-26,1001.05,1001.05,972.55,973.5,59582074,1477.41,-6.409861325115572,-1.7543203830718994
200231,2002-08-02,957.55,957.55,935.55,954.75,42399615,1008.81,-1.9638648860958365,0.8119257092475891
200232,2002-08-09,953.8,963.85,948.0,961.95,53339216,1270.86,0.7484796507095011,1.118299961090088
200233,2002-08-16,970.75,981.2,968.35,979.25,33890407,876.07,1.766658156752612,1.702225923538208
200234,2002-08-23,985.75,996.4,984.7,995.2,39913412,1375.13,1.6026929260450207,2.106363296508789
200235,2002-08-30,987.65,1012.75,986.7,1010.6,70534773,1721.88,1.5238472194735777,-1.265785813331604
200236,2002-09-06,1008.45,1008.45,992.7,995.2,45009048,1328.48,-1.5474276527331166,0.4179370701313019
200237,2002-09-13,1001.4,1001.4,989.85,992.0,31250206,871.92,-0.3225806451612949,-1.3729933500289917
200238,2002-09-20,975.6,975.6,960.7,969.6,46970014,1149.06,-2.310231023102308,1.8342088460922241
200239,2002-09-27,969.95,978.0,969.25,976.45,48529490,1282.19,0.7015208151979131,-1.7527753114700317
200240,2002-10-04,948.1,951.8,944.5,948.2,44508105,1109.34,-2.9793292554313435,3.252030611038208
200241,2002-10-11,958.45,973.5,958.45,971.05,50971734,1536.74,2.353122908192154,0.6773683428764343
200242,2002-10-18,973.8,982.5,968.8,971.65,52619622,1678.75,0.061750630371020715,-4.586004257202148
200243,2002-10-25,946.8,946.8,929.25,932.2,50212164,1487.21,-4.2319244797253734,2.375176429748535
200244,2002-11-01,951.45,956.95,946.4,951.45,81886663,2104.43,2.0232277050817173,1.144859790802002
200245,2002-11-08,960.5,960.95,954.35,956.95,47446182,1349.49,0.5747426720309315,4.426348686218262
200246,2002-11-15,972.3,992.05,972.3,990.35,71314009,2276.78,3.372545059827331,3.1135904788970947
200247,2002-11-22,1009.5,1026.0,1009.5,1020.15,82797325,2956.91,2.921139048179185,2.3358426094055176
200248,2002-11-29,1049.55,1057.45,1040.95,1050.15,62330269,1799.4,2.8567347521782707,2.8595473766326904
200249,2002-12-06,1047.55,1072.25,1047.55,1069.8,86984722,2327.46,1.836791923724048,1.0356111526489258
200250,2002-12-13,1074.45,1087.35,1074.45,1086.2,59302311,2135.39,1.5098508561959207,0.35882607102394104
200251,2002-12-20,1075.45,1084.95,1075.4,1079.3,48150321,1658.56,-0.6393032521078561,3.040595054626465
200252,2002-12-27,1095.65,1103.95,1095.6,1098.4,61404780,1956.21,1.7388929351784537,42.14607620239258
200301,2003-12-31,1868.9,1895.65,1852.5,1879.75,114764846,3497.25,41.56669769916211,-73.8729248046875
200302,2003-01-10,1097.6,1103.25,1077.4,1080.25,54047778,2317.79,-74.01064568386947,1.4560929536819458
200303,2003-01-17,1089.3,1090.25,1083.2,1086.5,47498203,1707.84,0.5752416014726185,-1.941592812538147
200304,2003-01-24,1070.6,1075.2,1053.4,1056.05,61550716,1886.71,-2.8833862033047724,-0.30717581510543823
200305,2003-01-31,1034.75,1044.25,1026.2,1041.85,76707456,2019.35,-1.3629601190190572,2.403115749359131
200306,2003-02-07,1063.75,1065.8,1055.5,1057.5,55925333,1605.44,1.4799054373522544,-0.6167319416999817
200307,2003-02-14,1044.45,1047.05,1034.1,1036.0,43897560,1409.38,-2.0752895752895753,4.855620384216309
200308,2003-02-21,1065.6,1069.2,1061.1,1066.15,49463111,1611.82,2.827932279697987,0.6395723819732666
200309,2003-02-28,1053.65,1068.65,1053.65,1063.4,82249558,2536.28,-0.25860447620838817,-3.974576950073242
200310,2003-03-07,1031.05,1031.05,1014.3,1017.1,45653477,1326.94,-4.552158096549019,-0.6960576772689819
200311,2003-03-13,1001.5,1006.4,994.2,999.65,47582037,1421.85,-1.7456109638373476,4.744259834289551
200312,2003-03-22,1030.6,1039.8,1030.6,1037.15,19834836,632.99,3.615677577978124,-3.0527126789093018
200313,2003-03-28,1002.8,1006.3,996.75,1000.6,41726885,1157.82,-3.6528083150110002,2.7379817962646484
200314,2003-04-04,1009.15,1018.25,1002.75,1016.95,55418219,1684.67,1.607748660209452,-6.353209972381592
200315,2003-04-11,958.9,965.15,935.7,949.8,83519810,2785.81,-7.069909454622036,-0.8729606866836548
200316,2003-04-17,958.65,958.65,936.7,940.7,47281254,1484.81,-0.9673647283937397,-2.1577489376068115
200317,2003-04-25,929.45,931.35,921.1,924.3,65197821,1481.77,-1.7743156983663413,1.9844131469726562
200318,2003-05-02,930.9,940.2,930.8,938.3,62768613,1338.68,1.4920601087072365,-0.04499221220612526
200319,2003-05-09,941.6,941.65,935.8,937.85,51202220,1435.68,-0.04798208668762934,4.464210033416748
200320,2003-05-16,959.85,974.4,959.85,973.1,53821532,1404.54,3.6224437365121775,0.7501859664916992
200321,2003-05-23,963.5,972.9,962.4,967.9,64215772,1724.6,-0.5372455832214119,3.636950969696045
200322,2003-05-30,1000.05,1013.85,994.65,1006.8,73782145,1679.9,3.8637266587206973,6.629530906677246
200323,2003-06-06,1036.2,1048.85,1035.95,1046.4,74620221,1827.05,3.7844036697247834,2.640895366668701
200324,2003-06-13,1050.95,1059.45,1050.95,1056.2,61693409,1561.21,0.927854572997534,3.8924694061279297
200325,2003-06-20,1092.65,1101.6,1081.35,1100.25,70937531,1928.95,4.003635537377865,2.2663989067077637
200326,2003-06-27,1117.45,1126.8,1109.35,1125.55,87543575,2224.73,2.2477899693483145,2.1242167949676514
200327,2003-07-04,1145.6,1148.85,1134.0,1138.45,57673799,1564.6,1.1331195924283095,2.0947647094726562
200328,2003-07-11,1162.3,1170.75,1157.45,1161.65,73790385,2146.28,1.9971592131881413,-2.959291696548462
200329,2003-07-18,1151.85,1162.6,1130.45,1140.0,77573758,2043.3,-1.8991228070175519,3.2456469535827637
200330,2003-07-25,1135.5,1164.7,1135.05,1162.75,85402139,2314.5,1.9565684798967964,3.6405720710754395
200331,2003-08-01,1185.8,1198.8,1180.3,1195.75,86333839,2451.81,2.7597742002927035,3.400913953781128
200332,2003-08-08,1199.7,1224.5,1199.7,1222.65,130088954,2666.67,2.2001390422443126,3.455963611602783
200333,2003-08-14,1247.0,1260.35,1243.4,1247.75,150830207,2339.2,2.011620917651766,5.912233352661133
200334,2003-08-22,1301.5,1319.45,1298.8,1311.15,174012616,2969.23,4.835449795980634,5.149080753326416
200335,2003-08-29,1341.2,1365.8,1340.8,1356.55,187820071,3538.66,3.3467251483542713,2.3174290657043457
200336,2003-09-05,1373.0,1400.9,1372.75,1398.4,139876884,3405.35,2.9927059496567603,-1.7516781091690063
200337,2003-09-12,1405.55,1415.65,1367.15,1372.1,141936153,3001.56,-1.9167699147292605,-4.048880100250244
200338,2003-09-19,1303.2,1331.05,1285.25,1322.15,152262512,3329.8,-3.777937450364922,6.803351402282715
200339,2003-09-26,1357.55,1389.3,1357.35,1386.95,142165715,2936.25,4.672122282706655,5.209620952606201
200340,2003-10-03,1420.85,1451.2,1420.85,1449.3,140535297,3245.39,4.302076864693294,4.685904026031494
200341,2003-10-10,1507.1,1527.25,1505.1,1523.1,152851144,3878.61,4.845381130588928,2.957735300064087
200342,2003-10-17,1565.2,1574.1,1552.15,1569.45,200565508,4341.95,2.9532638822517527,-2.5751962661743164
200343,2003-10-25,1506.05,1533.05,1506.05,1521.95,43192470,931.76,-3.1209960905417393,2.3828818798065186
200344,2003-10-31,1517.1,1559.75,1515.55,1555.9,154475544,3908.81,2.1820168391284813,2.603576421737671
200345,2003-11-07,1612.1,1624.5,1585.35,1592.05,138361140,3112.46,2.27065732860148,-0.6774495840072632
200346,2003-11-15,1549.65,1571.3,1542.0,1562.8,37842102,872.81,-1.871640644996161,-1.3470770120620728
200347,2003-11-21,1520.4,1547.0,1509.15,1540.7,112861081,3122.51,-1.4344129291880254,5.982864856719971
200348,2003-11-28,1598.55,1618.95,1598.55,1615.25,99391295,2862.56,4.615384615384612,2.919506549835205
200349,2003-12-05,1675.5,1688.25,1642.05,1645.8,100930848,2994.09,1.8562401263823038,4.383149147033691
200350,2003-12-12,1695.8,1705.95,1686.45,1698.9,95310528,2800.09,3.125551827653195,4.837237358093262
200351,2003-12-19,1757.0,1783.7,1755.4,1778.55,140662197,3602.88,4.478367209243477,3.3679325580596924
200352,2003-12-26,1804.7,1840.35,1804.7,1837.05,114224183,2610.62,3.1844533355107374,5.355432033538818
200401,2004-01-02,1912.25,1951.7,1911.05,1946.05,117079420,3407.72,5.601089386192544,1.5285844802856445
200402,2004-01-09,1969.0,2014.65,1957.45,1971.9,153058574,5219.22,1.3109184035701675,-3.097818374633789
200403,2004-01-16,1944.15,1953.05,1887.1,1900.65,122454732,4310.0,-3.7487175439981058,-1.4332436323165894
200404,2004-01-23,1771.1,1858.5,1771.1,1847.55,130354915,4345.51,-2.874076479662263,-2.1432416439056396
200405,2004-01-30,1843.7,1860.4,1804.3,1809.75,137217319,4236.83,-2.0886862826357206,2.2527735233306885
200406,2004-02-06,1804.35,1837.95,1797.95,1833.65,119124927,4133.44,1.3034112289695465,5.469325065612793
200407,2004-02-13,1875.6,1916.2,1873.25,1913.6,123505334,3636.58,4.177989130434773,-3.0258634090423584
200408,2004-02-20,1858.25,1872.85,1831.15,1852.65,130222046,4679.07,-3.2898820608317716,-2.1373817920684814
200409,2004-02-27,1765.9,1807.45,1763.95,1800.3,128743251,4214.13,-2.9078486918846935,4.660365104675293
200410,2004-03-05,1843.9,1871.1,1843.9,1867.7,116411628,3809.32,3.6087166033088875,-0.7410291433334351
200411,2004-03-12,1805.2,1820.95,1775.9,1812.2,126013646,4251.6,-3.0625758746275245,-3.868173837661743
200412,2004-03-19,1716.3,1738.6,1703.55,1725.1,98828472,3430.89,-5.048982667671448,2.7177751064300537
200413,2004-03-26,1704.45,1755.45,1703.8,1747.5,107611073,3338.39,1.2818311874105917,5.792870044708252
200414,2004-04-02,1856.1,1856.3,1809.0,1841.1,118736971,3739.26,5.08391722339905,1.5064321756362915
200415,2004-04-08,1854.0,1864.95,1839.7,1853.55,93980684,3395.25,0.6716840657117448,2.3641932010650635
200416,2004-04-17,1869.2,1875.95,1864.95,1868.1,23013538,765.8,0.7788662277179998,2.6166882514953613
200417,2004-04-23,1890.85,1912.35,1885.75,1892.45,127538156,4161.45,1.2866918544743657,-4.411557197570801
200418,2004-04-30,1820.55,1841.45,1788.3,1796.1,105820820,3326.59,-5.364400645843781,0.7627355456352234
200419,2004-05-07,1832.85,1833.15,1796.95,1804.45,84070586,2908.05,0.4627448807115817,-12.573474884033203
200420,2004-05-14,1717.05,1722.8,1566.95,1582.4,177163472,5387.79,-14.032482305358945,-1.2967932224273682
200421,2004-05-21,1545.05,1566.15,1498.1,1560.2,113119146,3323.52,-1.4228945007050406,-2.2779150009155273
200422,2004-05-28,1586.35,1587.1,1504.0,1508.75,134295973,3981.89,-3.4101077050538557,1.1047781705856323
200423,2004-06-04,1494.85,1527.0,1480.8,1521.1,106871617,3176.73,0.8119124317927756,-0.0868757963180542
200424,2004-06-11,1544.95,1547.4,1504.8,1508.45,85740531,2765.35,-0.8386091683516101,-2.156914710998535
200425,2004-06-18,1511.95,1515.05,1485.05,1491.2,89863436,3018.17,-1.1567864806866952,-0.012384681031107903
200426,2004-06-25,1471.5,1494.0,1459.55,1488.5,148717352,3377.37,-0.18139066174000978,4.02656364440918
200427,2004-07-02,1537.05,1547.65,1516.15,1537.5,127491075,3427.55,3.186991869918699,1.8432825803756714
200428,2004-07-09,1517.45,1557.75,1472.55,1553.2,104348113,2723.9,1.0108163790883367,0.9463363289833069
200429,2004-07-16,1538.15,1562.0,1533.65,1558.8,138318933,3143.87,0.3592507056710232,3.2809925079345703
200430,2004-07-23,1587.6,1610.85,1587.6,1601.6,152832431,3261.47,2.6723276723276697,2.5032005310058594
200431,2004-07-30,1618.9,1638.7,1609.9,1632.3,150998622,3518.68,1.8807817190467466,0.4482744634151459
200432,2004-08-06,1654.85,1658.7,1626.7,1633.4,141536623,3540.65,0.06734419003306823,-1.2184735536575317
200433,2004-08-13,1598.2,1612.7,1591.6,1598.2,110483689,3019.8,-2.2024777875109525,0.9136806130409241
200434,2004-08-20,1609.2,1610.6,1584.05,1590.35,108919261,2516.87,-0.49360203728739815,3.3704817295074463
200435,2004-08-27,1610.85,1617.25,1600.15,1609.0,66373587,1932.14,1.1591050341827278,2.6384973526000977
200436,2004-09-03,1629.65,1636.1,1622.1,1634.1,81209846,2064.5,1.5360137078514111,3.6973259449005127
200437,2004-09-10,1649.45,1670.95,1642.35,1668.75,78599722,2245.2,2.076404494382028,4.500953674316406
200438,2004-09-17,1702.7,1736.4,1702.7,1733.65,159703813,3302.78,3.743546852017425,0.5502126216888428
200439,2004-09-24,1726.15,1736.9,1717.2,1722.5,101667012,2558.88,-0.6473149492017469,4.058698654174805
200440,2004-10-01,1744.4,1778.65,1737.85,1775.15,95830753,2792.65,2.965946539729042,3.071107864379883
200441,2004-10-09,1812.85,1824.9,1812.8,1817.8,25796168,476.09,2.346242710969296,0.19561953842639923
